cpt_code,par_amount,state
43845,"1,837.14",
43846,"1,531.81",
43847,"1,699.92",
43848,"1,824.69",
43850,"1,534.10",
43855,"1,591.53",
43860,"1,544.46",
43865,"1,610.20",
43870,669.99,
43880,"1,502.80",
43886,340.87,
43887,306.94,
43888,433.76,
44005,"1,030.96",
44010,813.95,
44015,134.17,
44020,917.53,
44021,919.42,
44025,928.22,
44050,881.37,
44055,"1,405.54",
44100,104.49,
44110,800.29,
44111,928.81,
44120,"1,153.59",
44121,228.37,
44125,"1,114.39",
44126,"2,324.48",
44127,"2,687.64",
44128,229.55,
44130,"1,240.45",
44139,114.53,
44140,"1,266.19",
44141,"1,718.59",
44143,"1,569.00",
44144,"1,668.42",
44145,"1,566.12",
44146,"1,996.80",
44147,"1,832.91",
44150,"1,759.64",
44151,"2,029.88",
44155,"1,963.22",
44156,"2,173.36",
44157,"2,061.22",
44158,"2,112.89",
44160,"1,172.56",
44180,866.99,
44186,613.02,
44187,"1,040.84",
44188,"1,153.18",
44202,"1,307.39",
44203,227.71,
44204,"1,455.62",
44205,"1,266.20",
44206,"1,653.84",
44207,"1,724.40",
44208,"1,879.11",
44210,"1,687.15",
44211,"2,041.62",
44212,"1,943.97",
44213,178,
44227,"1,573.82",
44300,792.99,
44310,985.81,
44312,562.25,
44314,953.59,
44316,"1,330.97",
44320,"1,133.77",
44322,942.09,
44340,586.79,
44345,992.79,
44346,"1,117.76",
44360,138.71,
44361,153.17,
44363,185.41,
44364,197.92,
44365,175.82,
44366,232.59,
44369,238.33,
44370,257.78,
44372,231.51,
44373,185.11,
44376,275.52,
44377,289.79,
44378,373.17,
44379,396.09,
44380,169.09,
44380,53.78,
44381,898.52,
44381,80.11,
44382,264.1,
44382,70.1,
44384,148.7,
44385,185.86,
44385,69.27,
44386,277.49,
44386,85.74,
44388,283.77,
44388,149.83,
44388,166.12,
44388,74.9,
44389,373.44,
44389,165.63,
44390,369.08,
44390,203.66,
44391,628.23,
44391,222.88,
44392,345.69,
44392,191.52,
44394,397.13,
44394,217.58,
44401,"2,586.97",
44401,234.84,
44402,253.64,
44403,294.61,
44404,371.67,
44404,165.78,
44405,518.47,
44405,177.03,
44406,222.14,
44407,266.89,
44408,224.23,
44500,19.07,
44602,"1,331.99",
44603,"1,530.92",
44604,998.93,
44605,"1,231.24",
44615,"1,016.18",
44620,819.14,
44625,961.08,
44626,"1,512.43",
44640,"1,322.77",
44650,"1,369.20",
44660,"1,275.25",
44661,"1,471.04",
44680,"1,001.34",
44700,958.05,
44701,160.26,
44720,258.69,
44721,361.87,
44800,724.38,
44820,788.28,
44850,702.31,
44900,736,
44950,605.56,
44955,79.21,
44960,825.66,
44970,565.16,
45000,404.32,
45005,270.42,
45005,151.9,
45020,539.78,
45100,282.65,
45108,347.04,
45110,"1,742.85",
45111,"1,029.31",
45112,"1,779.10",
45113,"1,808.52",
45114,"1,710.39",
45116,"1,491.82",
45119,"1,841.03",
45120,"1,501.43",
45121,"1,640.20",
45123,"1,062.75",
45126,"2,648.18",
45130,"1,035.39",
45135,"1,246.06",
45136,"1,726.84",
45150,391.65,
45160,962.25,
45171,571.16,
45172,772.23,
45190,666.54,
45300,114.55,
45300,45.81,
45303,877.59,
45303,81.02,
45305,150.36,
45305,69.1,
45307,173.55,
45307,92.61,
45308,168.87,
45308,78.61,
45309,174.74,
45309,83.84,
45315,190.76,
45315,99.22,
45317,188.89,
45317,106.34,
45320,186.02,
45320,98.33,
45321,96.93,
45327,109.85,
45330,161.6,
45330,53.36,
45331,254.02,
45331,68.69,
45332,245.48,
45332,100.94,
45333,289.28,
45333,89.82,
45334,487.16,
45334,112.97,
45335,245.6,
45335,63.48,
45337,111.47,
45338,263.35,
45338,115.6,
45340,417.49,
45340,74.45,
45341,119.39,
45342,163.98,
45346,"2,519.93",
45346,154.63,
45347,148.8,
45349,192.02,
45350,575.34,
45350,97.08,
45378,309.21,
45378,178.48,
45378,176.35,
45378,88.99,
45379,399.41,
45379,231.1,
45380,397.44,
45380,193.8,
45381,394.55,
45381,193.8,
45382,653.7,
45382,250.91,
45384,442.13,
45384,219.54,
45385,417.1,
45385,246.23,
45386,567.41,
45386,204.45,
45388,"2,672.88",
45388,261.65,
45389,280.42,
45390,322.32,
45391,249.54,
45392,294.62,
45393,244.46,
45395,"1,871.11",
45397,"2,042.20",
45398,725.66,
45398,226.52,
45400,"1,083.91",
45402,"1,445.01",
45500,527.58,
45505,564.95,
45520,143.89,
45520,37.89,
45540,"1,009.68",
45541,894.07,
45550,"1,392.35",
45560,662.55,
45562,"1,065.76",
45563,"1,557.56",
45800,"1,191.81",
45805,"1,380.76",
45820,"1,194.95",
45825,"1,442.90",
45900,197.86,
45905,159.13,
45910,182.19,
45915,322.35,
45915,217.96,
45990,100.99,
46020,263.93,
46020,222.82,
46030,134.27,
46030,84.81,
46040,509.19,
46040,394.52,
46045,411.95,
46050,202.47,
46050,92.62,
46060,454.39,
46070,246.64,
46080,250.77,
46080,149.91,
46083,178.91,
46083,102.14,
46200,430.31,
46200,311.14,
46220,212.15,
46220,112.26,
46221,256.27,
46221,181.75,
46230,274.1,
46230,163.93,
46250,442.2,
46250,299.91,
46255,483.33,
46255,336.23,
46257,403.09,
46258,442.15,
46260,452.54,
46261,497.45,
46262,528.21,
46270,488.65,
46270,372.05,
46275,517.11,
46275,393.77,
46280,449.28,
46285,514.68,
46285,393.91,
46288,523.62,
46320,183.68,
46320,105.63,
46500,277.06,
46500,169.78,
46505,279.1,
46505,229.31,
46600,95.23,
46600,38.38,
46601,135.12,
46601,90.48,
46604,611.74,
46604,62.49,
46606,236.64,
46606,71.54,
46607,189.12,
46607,121.67,
46608,246.92,
46608,78.61,
46610,235.71,
46610,76.4,
46611,187.89,
46611,76.44,
46612,286.13,
46612,88.92,
46614,136.89,
46614,61.09,
46615,150.48,
46615,87.52,
46700,624.27,
46705,526.66,
46706,165.56,
46707,464.23,
46710,"1,042.52",
46712,"2,096.28",
46715,515.25,
46716,"1,142.61",
46730,"1,853.07",
46735,"2,137.07",
46740,"2,023.88",
46742,"2,344.25",
46744,"3,321.63",
46746,"3,663.37",
46748,"3,974.85",
46750,718.4,
46751,619.99,
46753,578.16,
46754,304.67,
46754,223.08,
46760,"1,050.43",
46761,880.42,
46900,220.88,
46900,129.34,
46910,240.34,
46910,126.31,
46916,229.65,
46916,135.22,
46917,387.76,
46917,121.17,
46922,271.69,
46922,128.43,
46924,498.7,
46924,171.72,
46930,199.58,
46930,142.09,
46940,230.85,
46940,138.03,
46942,219.76,
46942,124.04,
46945,314.28,
46946,355.31,
46947,362.41,
46948,413.6,
47000,288.81,
47000,86.78,
47001,98.11,
47010,"1,139.88",
47015,"1,095.37",
47100,796.25,
47120,"2,198.19",
47122,"3,234.85",
47125,"2,900.58",
47130,"3,115.44",
47135,"5,062.69",
47140,"3,351.47",
47141,"4,011.31",
47142,"4,424.24",
47146,309.53,
47147,361.03,
47300,"1,063.75",
47350,"1,290.58",
47360,"1,767.46",
47361,"2,859.77",
47362,"1,365.29",
47370,"1,176.41",
47371,"1,182.76",
47380,"1,364.74",
47381,"1,393.80",
47382,"4,064.05",
47382,729.37,
47383,"6,288.75",
47383,445.52,
47400,"2,028.94",
47420,"1,263.70",
47425,"1,287.29",
47460,"1,195.27",
47480,827.85,
47490,320.62,
47531,356.47,
47531,68.99,
47532,786.09,
47532,208.58,
47533,"1,163.87",
47533,261.94,
47534,"1,327.28",
47534,366.26,
47535,915.91,
47535,192.89,
47536,644.25,
47536,130.01,
47537,416.3,
47537,94.46,
47538,"3,926.83",
47538,233.06,
47539,"4,338.52",
47539,418.31,
47540,"4,427.00",
47540,434.83,
47541,"1,129.56",
47541,327.21,
47542,482.05,
47542,134.51,
47543,431.42,
47543,142.98,
47544,917.71,
47544,154.86,
47550,155.72,
47552,270.69,
47553,273.88,
47554,484.86,
47555,325.66,
47556,368.88,
47562,619.51,
47563,674.39,
47564,"1,048.75",
47570,729.37,
47600,"1,007.07",
47605,"1,059.40",
47610,"1,182.40",
47612,"1,201.16",
47620,"1,297.01",
47700,993.62,
47701,"1,636.01",
47711,"1,469.33",
47712,"1,882.14",
47715,"1,253.01",
47720,"1,086.99",
47721,"1,275.53",
47740,"1,236.74",
47741,"1,390.22",
47760,"2,123.24",
47765,"2,862.45",
47780,"2,332.01",
47785,"3,062.98",
47800,"1,486.99",
47801,"1,048.60",
47802,"1,437.53",
47900,"1,285.17",
48000,"1,774.62",
48001,"2,174.72",
48020,"1,108.88",
48100,834.55,
48102,507,
48102,234.62,
48105,"2,686.85",
48120,"1,043.71",
48140,"1,473.65",
48145,"1,538.29",
48146,"1,773.02",
48148,"1,176.08",
48150,"2,935.26",
48152,"2,723.00",
48153,"2,924.42",
48154,"2,734.71",
48155,"1,707.07",
48400,101.22,
48500,"1,082.87",
48510,"1,032.28",
48520,"1,030.37",
48540,"1,233.41",
48545,"1,267.05",
48547,"1,688.78",
48548,"1,569.33",
48552,222.39,
48554,"2,404.08",
48556,"1,197.18",
49000,725.11,
49002,986.22,
49010,874.26,
49013,419.41,
49014,346.46,
49020,"1,503.47",
49040,944.85,
49060,"1,040.08",
49062,721.54,
49082,189.09,
49082,70.89,
49083,280.12,
49083,105.06,
49084,102.83,
49180,160.97,
49180,82.92,
49185,"1,079.39",
49185,117.4,
49203,"1,129.72",
49204,"1,441.80",
49205,"1,652.07",
49215,"2,098.34",
49220,914.72,
49250,554.1,
49255,744.45,
49320,309.3,
49321,325.29,
49322,352.53,
49323,604.27,
49324,366.27,
49325,390.66,
49326,178.28,
49327,123.06,
49400,137.53,
49400,90.32,
49402,807.18,
49405,817.99,
49405,193.9,
49406,817.82,
49406,193.73,
49407,673.84,
49407,204.89,
49411,456.67,
49411,180.76,
49412,77.67,
49418,"1,105.33",
49418,198.59,
49419,411.03,
49421,215.7,
49422,209.69,
49423,549.34,
49423,69.8,
49424,155.64,
49424,37.44,
49425,681.62,
49426,626.85,
49427,38.44,
49428,405.51,
49429,430.98,
49435,113.05,
49436,175.05,
49440,865.9,
49440,200.38,
49441,979.03,
49441,233.85,
49442,820.66,
49442,202.99,
49446,830.58,
49446,146.11,
49450,606.12,
49450,64.9,
49451,657.53,
49451,88.37,
49452,806.82,
49452,136.48,
49460,670.21,
49460,47.41,
49465,141.09,
49465,30.28,
49491,747.88,
49492,900.71,
49495,383.46,
49496,576.49,
49500,386.47,
49501,568.38,
49505,489.8,
49507,551.01,
49520,594.23,
49521,674.43,
49525,539.42,
49540,634.73,
49550,541.91,
49553,593.61,
49555,566.07,
49557,680.93,
49560,694.85,
49561,875.22,
49565,723.52,
49566,883.54,
49568,252.23,
49570,391.32,
49572,485.91,
49580,312.38,
49582,453.14,
49585,418.6,
49587,447.46,
49590,538.34,
49600,688.9,
49605,"4,654.95",
49606,"1,067.56",
49610,649.14,
49611,571.34,
49650,403.53,
49651,525.74,
49652,700.34,
49653,874.38,
49654,795.61,
49655,972.65,
49656,862.91,
49657,"1,243.85",
49900,768.75,
49904,"1,321.58",
49905,335.12,
50010,700.53,
50020,979.29,
50040,892.05,
50045,901.6,
50060,"1,103.65",
50065,"1,170.55",
50070,"1,147.44",
50075,"1,412.12",
50080,840.7,
50081,"1,236.85",
50100,"1,014.90",
50120,918.44,
50125,950.28,
50130,999.64,
50135,"1,085.97",
50200,502.96,
50200,124.91,
50205,711.22,
50220,"1,007.12",
50225,"1,158.26",
50230,"1,238.88",
50234,"1,258.77",
50236,"1,417.95",
50240,"1,281.68",
50250,"1,177.54",
50280,922.96,
50290,868.86,
50320,"1,409.53",
50327,204.72,
50328,179.37,
50329,170.99,
50340,889.17,
50360,"2,276.33",
50365,"2,703.17",
50370,"1,135.27",
50380,"1,885.03",
50382,"1,019.77",
50382,252.11,
50384,834.04,
50384,225.69,
50385,999.31,
50385,213.02,
50386,684.93,
50386,157.2,
50387,506.35,
50387,82.69,
50389,346.34,
50389,52.77,
50390,94.29,
50391,118.27,
50391,95.79,
50396,113.76,
50400,"1,123.86",
50405,"1,351.90",
50430,526.74,
50430,150.62,
50431,239.38,
50431,63.37,
50432,823.13,
50432,201.93,
50433,"1,064.56",
50433,250.97,
50434,847.01,
50434,188.55,
50435,519.8,
50435,97.42,
50436,146.61,
50437,246.18,
50500,"1,173.86",
50520,"1,088.58",
50525,"1,381.82",
50526,"1,481.47",
50540,"1,110.84",
50541,887.97,
50542,"1,128.28",
50543,"1,441.38",
50544,"1,206.14",
50545,"1,296.19",
50546,"1,161.82",
50547,"1,516.68",
50548,"1,304.14",
50551,345.27,
50551,284.88,
50553,369.16,
50553,303.96,
50555,395.78,
50555,330.9,
50557,402.41,
50557,335.28,
50561,455.63,
50561,381.75,
50562,561.42,
50570,476.53,
50572,515.58,
50574,548.32,
50575,693.62,
50576,546.92,
50580,589.46,
50590,701.39,
50590,548.82,
50592,"2,946.39",
50592,336.02,
50593,"3,983.79",
50593,450.62,
50600,908.32,
50605,941.52,
50606,579.97,
50606,149.89,
50610,914.59,
50620,874.49,
50630,863.48,
50650,"1,003.25",
50660,"1,107.14",
50684,108.91,
50684,48.21,
50686,132.67,
50686,84.81,
50688,75.02,
50690,102.16,
50690,67.8,
50693,963.49,
50693,200.64,
50694,"1,072.12",
50694,263.66,
50695,"1,300.30",
50695,338.31,
50700,895.13,
50705,"1,745.92",
50705,173.98,
50706,875.81,
50706,180.09,
50715,"1,147.07",
50722,985.56,
50725,"1,067.38",
50727,488.72,
50728,701.56,
50740,"1,150.03",
50750,"1,116.79",
50760,"1,083.07",
50770,"1,116.79",
50780,"1,066.44",
50782,"1,040.45",
50783,"1,091.39",
50785,"1,172.38",
50800,893.6,
50810,"1,315.84",
50815,"1,184.12",
50820,"1,269.61",
50825,"1,602.01",
50830,"1,746.55",
50840,"1,190.10",
50845,"1,209.98",
50860,914.54,
50900,814.4,
50920,851.9,
50930,"1,066.70",
50940,857.85,
50945,941.42,
50947,"1,342.62",
50948,"1,234.12",
50951,361.33,
50951,296.77,
50953,383.03,
50953,316.22,
50955,409.2,
50955,341.74,
50957,413.05,
50957,343.68,
50961,371.98,
50961,307.1,
50970,359.21,
50972,347.29,
50974,458.49,
50976,452.19,
50980,345.52,
51020,450.94,
51030,454.47,
51040,277.71,
51045,474.66,
51050,454.48,
51060,561.43,
51065,559.02,
51080,393.34,
51100,64.35,
51100,37.69,
51101,132.61,
51101,50.06,
51102,223.88,
51102,141.01,
51500,614.54,
51520,574.04,
51525,830.28,
51530,744.63,
51535,754.41,
51550,927.69,
51555,"1,222.68",
51565,"1,255.88",
51570,"1,427.51",
51575,"1,766.08",
51580,"1,837.18",
51585,"2,045.74",
51590,"1,872.83",
51595,"2,120.53",
51596,"2,280.18",
51597,"2,219.71",
51600,190.97,
51600,43.22,
51605,37.13,
51610,112.65,
51610,61.9,
51700,69.73,
51700,29.91,
51701,41.87,
51701,25.17,
51702,56.95,
51702,24.83,
51703,130.9,
51703,74.7,
51705,88.93,
51705,50.06,
51710,124.14,
51710,76.29,
51715,321.56,
51715,193.4,
51720,78.52,
51720,42.54,
51725,197.69,
51725,123.67,
51725,74.02,
51726,268.83,
51726,185.99,
51726,82.84,
51727,322.18,
51727,218.11,
51727,104.08,
51728,326.5,
51728,223.89,
51728,102.61,
51729,348.53,
51729,224.85,
51729,123.68,
51736,12.89,
51736,4.66,
51736,8.23,
51741,13.38,
51741,4.99,
51741,8.4,
51784,63.26,
51784,26.18,
51784,37.08,
51785,340.76,
51785,256.01,
51785,84.75,
51792,228.8,
51792,175.07,
51792,53.73,
51797,150.02,
51797,110.81,
51797,39.2,
51798,9.16,
51800,"1,007.85",
51820,"1,048.83",
51840,655.26,
51841,762.82,
51845,562.07,
51860,713.6,
51865,864.28,
51880,447.88,
51900,796.7,
51920,737.31,
51925,"1,014.35",
51940,"1,590.54",
51960,"1,340.73",
51980,689.26,
51990,721.75,
51992,806.95,
52000,195.7,
52000,78.15,
52001,393.97,
52001,277.69,
52005,274.1,
52005,127.63,
52007,440.55,
52007,159.5,
52010,370.52,
52010,159.5,
52204,358.02,
52204,136.4,
52214,676,
52214,171.08,
52224,707.14,
52224,198.04,
52234,237.6,
52235,278.98,
52240,379.83,
52250,231.46,
52260,203.43,
52265,354.5,
52265,156.64,
52270,375.76,
52270,175.33,
52275,493.72,
52275,240.29,
52276,255.8,
52277,312.71,
52281,300.21,
52281,146.36,
52282,326.07,
52283,307.08,
52283,194.66,
52285,305.28,
52285,188.68,
52287,336.58,
52287,163.77,
52290,235.84,
52300,270.7,
52301,280.5,
52305,269.75,
52310,271.54,
52310,145.96,
52315,437.97,
52315,265.49,
52317,816.68,
52317,337.13,
52318,459.06,
52320,238.69,
52325,310.1,
52327,254.82,
52330,543.75,
52330,255.32,
52332,422.23,
52332,149.53,
52334,176.65,
52341,274.77,
52342,298.77,
52343,333.27,
52344,357.27,
52345,381.95,
52346,432.36,
52351,292.75,
52352,343.24,
52353,379.83,
52354,404.17,
52355,452.87,
52356,402.72,
52400,461.73,
52402,259.02,
52441,"1,251.69",
52441,203.62,
52442,907.45,
52442,49.21,
52450,453.71,
52500,471.06,
52601,705.3,
52630,386.91,
52640,303.65,
52647,"1,513.93",
52647,625.5,
52648,"1,562.83",
52648,667.33,
52649,797.39,
52700,425.55,
53000,142.25,
53010,282.52,
53020,93.73,
53025,65.27,
53040,377.91,
53060,176.83,
53060,158.2,
53080,404.3,
53085,626.46,
53200,151.19,
53200,136.73,
53210,752.78,
53215,898.21,
53220,435.43,
53230,586.43,
53235,611.24,
53240,408.46,
53250,381.01,
53260,194.58,
53260,173.7,
53265,213.45,
53265,180.37,
53270,177.32,
53270,199.16,
53275,253.31,
53400,774.77,
53405,844.55,
53410,946.84,
53415,"1,094.13",
53420,814.14,
53425,906.62,
53430,936.51,
53431,"1,117.11",
53440,727.8,
53442,756.27,
53444,767.46,
53445,728.1,
53446,619.56,
53447,780.83,
53448,"1,238.05",
53449,590.72,
53450,393.74,
53460,441.22,
53500,721.02,
53502,468.49,
53505,468.17,
53510,609.83,
53515,769.5,
53520,537.52,
53600,80.86,
53600,61.58,
53601,76.4,
53601,51.66,
53605,62.84,
53620,139.21,
53620,84.28,
53621,130.89,
53621,69.54,
53660,66.32,
53660,39.98,
53661,65.39,
53661,39.05,
53665,37.29,
53850,"1,436.17",
53850,336.39,
53852,"1,394.54",
53852,360.93,
53854,"1,657.44",
53854,360.76,
53855,680.99,
53855,80.36,
53860,"1,928.49",
53860,215.86,
54000,147.76,
54000,103.76,
54001,183.01,
54001,133.86,
54015,295.36,
54050,126.14,
54050,99.16,
54055,118.27,
54055,88.72,
54056,131.43,
54056,103.49,
54057,129.67,
54057,90.49,
54060,176.65,
54060,124.3,
54065,207.2,
54065,163.2,
54100,186.74,
54100,117.04,
54105,256.36,
54105,204.64,
54110,602.93,
54111,774.17,
54112,907.06,
54115,435.57,
54115,408.59,
54120,609.73,
54125,786.98,
54130,"1,155.11",
54135,"1,465.01",
54150,145.03,
54150,94.92,
54160,207.77,
54160,139.68,
54161,189.62,
54162,244.55,
54162,191.87,
54163,208.57,
54164,184.22,
54200,104.38,
54200,79.97,
54205,513.13,
54220,199.19,
54220,128.21,
54230,95.2,
54230,76.25,
54231,135.14,
54231,111.69,
54235,83.99,
54235,70.18,
54240,97.48,
54240,33.89,
54240,63.59,
54250,118.63,
54250,11.09,
54250,107.54,
54300,622.7,
54304,724.25,
54308,691.71,
54312,791.24,
54316,964.07,
54318,687.25,
54322,756.01,
54324,937.14,
54326,913.49,
54328,907.5,
54332,979.82,
54336,"1,151.01",
54340,549.38,
54344,915.58,
54348,979.29,
54352,"1,371.63",
54360,697.02,
54380,772.88,
54385,898.78,
54390,"1,202.23",
54400,513.13,
54401,632.78,
54405,782.61,
54406,706.47,
54408,763.76,
54410,831.84,
54411,994.85,
54415,510.04,
54416,686.48,
54417,869.3,
54420,680.35,
54430,617.14,
54435,399.68,
54437,650.88,
54438,"1,295.01",
54450,66.04,
54450,55.77,
54500,71.63,
54505,202.24,
54512,519.76,
54520,312.97,
54522,569.06,
54530,488.12,
54535,719.55,
54550,474.73,
54560,664.07,
54600,436.76,
54620,288.97,
54640,419.03,
54650,687.42,
54660,343.46,
54670,391.97,
54680,761.71,
54690,634.5,
54692,733.68,
54700,205.05,
54800,121.69,
54830,357.73,
54840,309.45,
54860,403.13,
54861,547.41,
54865,344.86,
54900,774.24,
54901,"1,023.41",
55000,111.8,
55000,81.28,
55040,324,
55041,491.99,
55060,365.39,
55100,210.88,
55100,158.52,
55110,372.56,
55120,340.17,
55150,473.19,
55175,348.97,
55180,667.02,
55200,388.76,
55200,267.03,
55250,338.86,
55250,217.77,
55300,180.72,
55400,482.13,
55500,375.41,
55520,427.2,
55530,338.21,
55535,414.54,
55540,518.04,
55550,413.3,
55600,405.94,
55605,503.45,
55650,693.6,
55680,333.55,
55700,233.35,
55700,126.71,
55705,256.51,
55706,359.92,
55720,436.32,
55725,572.75,
55801,"1,059.33",
55810,"1,269.13",
55812,"1,558.85",
55815,"1,708.23",
55821,845.29,
55831,915.31,
55840,"1,132.79",
55842,"1,133.13",
55845,"1,319.94",
55860,847.04,
55862,"1,061.43",
55865,"1,293.04",
55866,"1,397.96",
55870,167.19,
55870,137,
55873,"5,667.99",
55873,738.57,
55874,"2,805.19",
55874,161.09,
55875,745.12,
55876,137.72,
55876,97.57,
55920,443.6,
56405,120.44,
56405,112.09,
56420,145.45,
56420,97.27,
56440,172.88,
56441,155.32,
56441,139.9,
56442,44.69,
56501,153.22,
56501,118.21,
56515,237.72,
56515,196.6,
56605,85.11,
56605,57.81,
56606,36.45,
56606,28.42,
56620,523.1,
56625,612.81,
56630,892.43,
56631,"1,115.88",
56632,"1,327.52",
56633,"1,153.13",
56634,"1,216.47",
56637,"1,414.46",
56640,"1,431.45",
56700,186.64,
56740,293.74,
56800,236.68,
56805,"1,111.29",
56810,255.16,
56820,112.44,
56820,81.6,
56821,150.01,
56821,109.21,
57000,187.37,
57010,426.65,
57020,103.93,
57020,77.59,
57022,167.88,
57023,302.33,
57061,132.02,
57061,101.18,
57065,208.71,
57065,171.13,
57100,90.65,
57100,63.02,
57105,149.22,
57105,128.99,
57106,490.36,
57107,"1,375.47",
57109,"1,628.96",
57110,864.63,
57111,"1,628.96",
57112,"1,742.49",
57120,498.98,
57130,194.24,
57130,158.91,
57135,209.19,
57135,172.57,
57150,50.07,
57150,25.65,
57155,364.09,
57155,275.12,
57156,204.65,
57156,145.87,
57160,64.49,
57160,44.9,
57170,66.5,
57170,45.94,
57180,162.11,
57180,109.11,
57200,301.63,
57210,364.55,
57220,318.47,
57230,390.41,
57240,579.5,
57250,581.95,
57260,742.3,
57265,832.65,
57267,244.68,
57268,473.61,
57270,774.87,
57280,924.04,
57282,501.08,
57283,669.35,
57284,793.31,
57285,658.61,
57287,685.29,
57288,702.79,
57289,747.58,
57291,517.34,
57292,790.42,
57295,470.74,
57296,909.23,
57300,559.77,
57305,915.04,
57307,"1,010.92",
57308,631.87,
57310,461.85,
57311,523.33,
57320,526.52,
57330,731.84,
57335,"1,122.14",
57400,126.01,
57410,101.4,
57415,161.26,
57420,118.31,
57420,86.51,
57421,159.45,
57421,117.38,
57423,888.4,
57425,938.79,
57426,823.3,
57452,113.08,
57452,87.06,
57454,154.85,
57454,128.51,
57455,145.75,
57455,105.6,
57456,136.98,
57456,97.79,
57460,286.48,
57460,154.15,
57461,321.69,
57461,178.44,
57500,133.85,
57500,71.54,
57505,120.48,
57505,95.1,
57510,142.01,
57510,108.6,
57511,163.57,
57511,133.38,
57513,166.14,
57513,133.06,
57520,314.66,
57520,270.98,
57522,270.79,
57522,237.39,
57530,343,
57531,"1,692.00",
57540,754.4,
57545,795.44,
57550,401.33,
57555,585.45,
57556,554.64,
57558,135.65,
57558,116.06,
57700,318.04,
57720,306.91,
57800,65.77,
57800,45.86,
58100,91.82,
58100,61.63,
58110,48.11,
58110,39.43,
58120,265.17,
58120,216.35,
58140,887.37,
58145,535.63,
58146,"1,110.28",
58150,966.1,
58152,"1,200.05",
58180,919.99,
58200,"1,289.68",
58210,"1,729.18",
58240,"2,768.64",
58260,799.65,
58262,888.21,
58263,954.03,
58267,"1,021.74",
58270,853.49,
58275,947.88,
58280,"1,015.05",
58285,"1,335.82",
58290,"1,106.31",
58291,"1,199.80",
58292,"1,263.41",
58293,"1,313.01",
58294,"1,171.76",
58301,95.59,
58301,64.75,
58321,74.24,
58321,46.62,
58322,83.83,
58322,56.2,
58323,14.6,
58323,12.03,
58340,179.27,
58340,54.65,
58345,272.91,
58346,460.14,
58350,118.02,
58350,82.37,
58353,921.42,
58353,215.75,
58356,"1,681.43",
58356,339.15,
58400,434.41,
58410,778.81,
58520,762.41,
58540,877.49,
58541,696.64,
58542,792.76,
58543,804.66,
58544,867.07,
58545,860.97,
58546,"1,075.56",
58548,"1,783.46",
58550,845.45,
58552,942.14,
58553,"1,081.83",
58554,"1,260.51",
58555,301.49,
58555,146.03,
58558,"1,278.98",
58558,223.2,
58559,275.75,
58560,303.21,
58561,346.83,
58562,369.62,
58562,214.16,
58563,"1,793.47",
58563,237.91,
58565,"1,669.88",
58565,427.49,
58570,759.49,
58571,856.28,
58572,986.98,
58573,"1,157.57",
58575,"1,814.70",
58600,351.71,
58605,318.31,
58611,74.01,
58615,238.66,
58660,646.72,
58661,623.16,
58662,680.73,
58670,352.52,
58671,352.04,
58672,704.67,
58673,765.49,
58674,782.51,
58700,752.36,
58720,710.35,
58740,853.31,
58750,870.94,
58752,868.7,
58760,784.15,
58770,824.69,
58800,327.03,
58800,293.63,
58805,398.93,
58820,311.46,
58822,679.31,
58825,674.7,
58900,407.81,
58920,680.37,
58925,721.98,
58940,512.71,
58943,"1,111.62",
58950,"1,077.55",
58951,"1,365.90",
58952,"1,550.43",
58953,"1,903.04",
58954,"2,062.39",
58956,"1,292.19",
58957,"1,498.91",
58958,"1,658.48",
58960,921.44,
58970,222.17,
58970,189.73,
58976,241.38,
58976,205.08,
59000,111.24,
59000,74.62,
59001,165.68,
59012,187.59,
59015,144.37,
59015,122.21,
59020,64.25,
59020,29.72,
59020,34.53,
59025,44.26,
59025,16.87,
59025,27.39,
59030,104.95,
59050,47.39,
59051,39.22,
59070,371.89,
59070,287.42,
59072,485.78,
59074,357.44,
59074,287.42,
59076,485.78,
59100,788.27,
59120,751.14,
59121,752.07,
59130,875.35,
59135,865.22,
59136,829.82,
59140,381.56,
59150,728.68,
59151,711.39,
59160,221.85,
59160,169.49,
59200,82.13,
59200,41.66,
59300,197.26,
59300,136.56,
59320,140.38,
59325,224.55,
59350,260.8,
59400,"1,979.01",
59409,757.63,
59410,975.07,
59412,95.77,
59414,85.07,
59425,434.86,
59425,332.4,
59426,774.98,
59426,587.08,
59430,191.71,
59430,130.36,
59510,"2,183.59",
59514,851.99,
59515,"1,180.35",
59525,450.62,
59610,"2,069.99",
59612,849.83,
59614,"1,056.09",
59618,"2,209.77",
59620,880.16,
59622,"1,218.42",
59812,316.53,
59812,281.2,
59820,379.86,
59820,344.53,
59821,378.18,
59821,340.93,
59830,419.75,
59840,218.73,
59840,200.43,
59841,376.5,
59841,341.48,
59850,359.07,
59851,385.16,
59852,530.16,
59855,390.98,
59856,458.96,
59857,537.31,
59866,221.69,
59870,470.74,
59871,123.2,
60000,163.47,
60000,143.55,
60100,106.34,
60100,76.46,
60200,625.34,
60210,666.46,
60212,962.81,
60220,666.68,
60225,880.42,
60240,867.1,
60252,"1,248.15",
60254,"1,582.59",
60260,"1,032.07",
60270,"1,291.62",
60271,998.84,
60280,420.14,
60281,557.95,
60300,106.54,
60300,48.08,
60500,911.28,
60502,"1,219.58",
60505,"1,313.47",
60512,229.74,
60520,984.3,
60521,"1,051.21",
